ID;UserID;Date;Hosting Type;Language;Adult Content;Other Problem;Web Spam;News/Editorial;Commercial;Educational/Research;Discussion;Personal/Leisure;Media;Database;Readability-Vis;Readability-Lang;Neutrality;Bias;Trustiness;Confidence;auto_lang
15923;7;18-MAR-10 13:44:14;;TooFewText;;;;;;;;;;;;;;;;;en
55902;12;31-MAR-10 13:26:02;;;;OtherProblem;;;;;;;;;;;;;;;en
33426;12;19-APR-10 15:40:24;;unknown;;;;;;;;;;;;;;;;;en
10079;8;14-APR-10 14:39:48;;mixed;;;;;;;;;;;;;;;;;en
44277;14;20-APR-10 10:59:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
44277;8;08-APR-10 16:36:54;;;;OtherProblem;;;;;;;;;;;;;;;en
29359;12;08-APR-10 13:26:08;;;;OtherProblem;;;;;;;;;;;;;;;en
29359;8;22-APR-10 12:46:42;;;;OtherProblem;;;;;;;;;;;;;;;en
19262;14;16-APR-10 14:51:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
64083;7;31-MAR-10 11:23:37;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
60466;6;20-APR-10 14:03:27;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
8643;6;14-APR-10 15:02:58;;;;OtherProblem;;;;;;;;;;;;;;;en
49910;8;08-APR-10 16:34:10;;unknown;;;;;;;;;;;;;;;;;en
95063;8;19-APR-10 15:09:49;;unknown;;;;;;;;;;;;;;;;;en
83957;8;09-APR-10 16:23:11;;TooFewText;;;;;;;;;;;;;;;;;en
85182;8;20-APR-10 10:33:42;;;;OtherProblem;;;;;;;;;;;;;;;en
16185;6;14-APR-10 14:55:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
166679;8;21-APR-10 12:06:18;;unknown;;;;;;;;;;;;;;;;;en
24756;8;24-MAR-10 11:35:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
10583;12;18-MAR-10 15:39:11;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;1;2;Sure;en
10583;6;30-MAR-10 15:13:26;;mixed;;;;;;;;;;;;;;;;;en
10583;8;24-MAR-10 11:47:43;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
10583;9;06-APR-10 10:51:57;;TooFewText;;;;;;;;;;;;;;;;;en
26296;6;14-APR-10 11:17:04;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
73318;12;31-MAR-10 15:38:09;;;;OtherProblem;;;;;;;;;;;;;;;en
94983;12;01-APR-10 11:58:40;;;;OtherProblem;;;;;;;;;;;;;;;en
94983;14;15-APR-10 12:27:42;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
94983;6;21-APR-10 14:20:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
90029;14;20-APR-10 13:21:45;;unknown;;;;;;;;;;;;;;;;;en
99003;6;31-MAR-10 12:09:18;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;1;2;1;Sure;en
69858;13;17-MAR-10 15:58:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
69858;6;22-MAR-10 11:13:13;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
4928;14;16-APR-10 10:28:02;;;;OtherProblem;;;;;;;;;;;;;;;en
73364;8;13-APR-10 11:35:55;;TooFewText;;;;;;;;;;;;;;;;;en
82783;6;20-APR-10 10:58:05;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;1;2;3;2;3;Sure;en
59755;14;13-APR-10 15:00:51;;;;OtherProblem;;;;;;;;;;;;;;;en
50171;8;20-APR-10 11:30:51;;unknown;;;;;;;;;;;;;;;;;en
72263;6;21-APR-10 12:14:21;;;;OtherProblem;;;;;;;;;;;;;;;en
65172;12;06-APR-10 12:47:07;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
85865;14;13-APR-10 16:33:55;;;;OtherProblem;;;;;;;;;;;;;;;en
7350;14;12-APR-10 11:48:15;;;;OtherProblem;;;;;;;;;;;;;;;en
62896;7;31-MAR-10 13:42:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
5296;6;31-MAR-10 14:47:27;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
84223;8;21-APR-10 12:24:17;;unknown;;;;;;;;;;;;;;;;;en
29304;12;01-APR-10 14:35:09;;;;OtherProblem;;;;;;;;;;;;;;;en
80284;8;01-APR-10 13:59:54;;unknown;;;;;;;;;;;;;;;;;en
25278;8;20-APR-10 14:00:27;;unknown;;;;;;;;;;;;;;;;;en
4110;14;21-APR-10 15:11:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
45499;8;21-APR-10 14:14:24;;de;;;;;;;;;;;;;;;;;en
13196;12;01-APR-10 14:11:44;;de;;;;;;;;;;;;;;;;;en
13196;8;21-APR-10 14:01:34;;de;;;;;;;;;;;;;;;;;en
97217;14;15-APR-10 13:07:08;;;;OtherProblem;;;;;;;;;;;;;;;en
15539;6;22-MAR-10 10:21:28;;fr;;;;;;;;;;;;;;;;;en
33112;7;31-MAR-10 15:20:07;;fr;;;;;;;;;;;;;;;;;en
74981;6;17-MAR-10 14:41:07;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
8280;12;12-APR-10 16:43:36;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
67783;8;15-APR-10 12:16:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
80996;14;13-APR-10 14:57:00;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
47888;6;23-APR-10 11:32:30;;;;OtherProblem;;;;;;;;;;;;;;;en
47888;8;14-APR-10 14:04:48;;;;OtherProblem;;;;;;;;;;;;;;;en
60526;14;13-APR-10 13:17:35;;;;OtherProblem;;;;;;;;;;;;;;;en
55619;14;13-APR-10 13:57:21;;;;OtherProblem;;;;;;;;;;;;;;;en
63185;8;02-APR-10 11:29:30;;;;OtherProblem;;;;;;;;;;;;;;;en
4992;6;24-MAR-10 10:41:50;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
27569;6;12-APR-10 14:14:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
27569;8;23-APR-10 10:50:55;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
43263;6;13-APR-10 11:01:21;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
83025;8;22-APR-10 12:42:42;;unknown;;;;;;;;;;;;;;;;;en
94709;12;31-MAR-10 14:36:41;;unknown;;;;;;;;;;;;;;;;;en
94709;6;14-APR-10 13:37:51;;fr;;;;;;;;;;;;;;;;;en
56242;14;20-APR-10 13:15:51;;TooFewText;;;;;;;;;;;;;;;;;en
56242;8;13-APR-10 14:51:50;;de;;;;;;;;;;;;;;;;;en
15228;14;19-MAR-10 12:07:03;;TooFewText;;;;;;;;;;;;;;;;;en
28004;12;01-APR-10 13:23:52;;;;OtherProblem;;;;;;;;;;;;;;;en
30946;8;15-APR-10 14:38:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
53498;6;31-MAR-10 13:52:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
53498;8;13-APR-10 15:50:55;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
69627;8;20-APR-10 10:37:56;;;;OtherProblem;;;;;;;;;;;;;;;en
45150;14;14-APR-10 16:17:45;;;;OtherProblem;;;;;;;;;;;;;;;en
23855;6;31-MAR-10 13:47:32;;unknown;;;;;;;;;;;;;;;;;en
23933;6;31-MAR-10 15:39:13;;mixed;;;;;;;;;;;;;;;;;en
23933;8;22-APR-10 10:19:57;;unknown;;;;;;;;;;;;;;;;;en
99197;8;21-APR-10 12:05:00;;;;OtherProblem;;;;;;;;;;;;;;;en
79864;12;01-APR-10 10:34:50;;fr;;;;;;;;;;;;;;;;;en
28542;8;20-APR-10 14:35:03;;unknown;;;;;;;;;;;;;;;;;en
84897;12;12-APR-10 12:32:04;;unknown;;;;;;;;;;;;;;;;;en
10634;8;24-MAR-10 10:39:29;;fr;;;;;;;;;;;;;;;;;en
58008;14;16-APR-10 10:26:31;;;;OtherProblem;;;;;;;;;;;;;;;en
48864;12;08-APR-10 13:26:25;;;;OtherProblem;;;;;;;;;;;;;;;en
95801;14;12-APR-10 15:37:22;;;;OtherProblem;;;;;;;;;;;;;;;en
38942;14;13-APR-10 13:43:58;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
74720;12;14-APR-10 18:55:13;;unknown;;;;;;;;;;;;;;;;;en
65810;6;19-APR-10 10:34:48;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
65810;8;01-APR-10 11:50:07;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
43468;12;21-APR-10 11:40:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;1;3;Sure;en
43468;7;31-MAR-10 14:05:09;;;;OtherProblem;;;;;;;;;;;;;;;en
175392;12;08-APR-10 13:38:53;;;;OtherProblem;;;;;;;;;;;;;;;en
54881;14;20-APR-10 16:02:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
54881;8;24-MAR-10 10:59:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
87052;8;22-APR-10 11:03:55;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
15346;12;19-APR-10 15:12:15;;unknown;;;;;;;;;;;;;;;;;en
70095;14;14-APR-10 15:24:43;;unknown;;;;;;;;;;;;;;;;;en
70095;8;24-MAR-10 12:19:09;;unknown;;;;;;;;;;;;;;;;;en
77695;6;13-APR-10 14:36:13;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
60141;8;21-APR-10 11:55:53;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
57987;7;31-MAR-10 10:28:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;en
85218;12;14-APR-10 18:45:27;;;;OtherProblem;;;;;;;;;;;;;;;en
82850;14;20-APR-10 17:14:38;;;;OtherProblem;;;;;;;;;;;;;;;en
12928;14;20-APR-10 17:06:58;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
12928;8;22-APR-10 12:43:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
49161;8;19-APR-10 15:37:03;;;;OtherProblem;;;;;;;;;;;;;;;en
63398;12;08-APR-10 14:25:11;;unknown;;;;;;;;;;;;;;;;;en
61982;8;01-APR-10 14:12:58;;unknown;;;;;;;;;;;;;;;;;en
45422;8;08-APR-10 11:57:09;;;;OtherProblem;;;;;;;;;;;;;;;en
23849;14;21-APR-10 13:46:06;;;;OtherProblem;;;;;;;;;;;;;;;en
8565;8;21-APR-10 15:25:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
9892;8;19-APR-10 15:17:14;;;;OtherProblem;;;;;;;;;;;;;;;en
66340;12;08-APR-10 15:29:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
12886;8;06-APR-10 11:10:50;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
23851;12;01-APR-10 12:09:47;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
23851;8;23-APR-10 10:58:57;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
38898;8;02-APR-10 12:22:16;;;;OtherProblem;;;;;;;;;;;;;;;en
86625;14;22-APR-10 12:34:22;;unknown;;;;;;;;;;;;;;;;;en
90104;8;01-APR-10 11:13:30;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
5475;6;30-MAR-10 16:03:10;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
85135;8;31-MAR-10 14:55:29;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
75156;7;01-APR-10 09:27:08;;;;OtherProblem;;;;;;;;;;;;;;;en
65445;13;19-MAR-10 16:42:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
15603;8;20-APR-10 13:39:37;;;;OtherProblem;;;;;;;;;;;;;;;en
50631;6;22-MAR-10 10:54:31;;unknown;;;;;;;;;;;;;;;;;en
11811;14;22-APR-10 13:20:59;;unknown;;;;;;;;;;;;;;;;;en
17987;12;19-APR-10 15:08:24;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
13232;8;06-APR-10 10:28:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
85307;8;21-APR-10 11:47:15;;unknown;;;;;;;;;;;;;;;;;en
40448;12;14-APR-10 18:59:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
40448;8;06-APR-10 14:03:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
18230;14;16-APR-10 13:31:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
14310;14;16-APR-10 12:45:16;;unknown;;;;;;;;;;;;;;;;;en
14310;8;13-APR-10 15:30:30;;unknown;;;;;;;;;;;;;;;;;en
56444;6;20-APR-10 14:16:41;;mixed;;;;;;;;;;;;;;;;;en
56444;8;02-APR-10 11:17:01;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
53808;8;21-APR-10 13:50:22;;;;OtherProblem;;;;;;;;;;;;;;;en
9213;7;01-APR-10 09:58:09;;unknown;;;;;;;;;;;;;;;;;en
65498;6;16-APR-10 16:57:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
65498;8;23-APR-10 10:58:24;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
157349;8;16-APR-10 16:27:33;;TooFewText;;;;;;;;;;;;;;;;;en
15543;8;21-APR-10 12:03:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
90317;14;20-APR-10 14:58:41;;;;OtherProblem;;;;;;;;;;;;;;;en
90317;6;13-APR-10 16:21:50;;;;OtherProblem;;;;;;;;;;;;;;;en
90317;8;15-APR-10 12:36:54;;;;OtherProblem;;;;;;;;;;;;;;;en
29670;8;19-MAR-10 11:43:53;;;;OtherProblem;;;;;;;;;;;;;;;en
65916;14;22-APR-10 13:32:24;;unknown;;;;;;;;;;;;;;;;;en
55312;6;24-MAR-10 11:15:37;;TooFewText;;;;;;;;;;;;;;;;;en
11042;8;22-APR-10 12:09:36;;unknown;;;;;;;;;;;;;;;;;en
50654;14;22-APR-10 13:49:51;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
61985;12;19-APR-10 11:02:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
79452;6;16-APR-10 18:47:09;;fr;;;;;;;;;;;;;;;;;en
50134;6;18-MAR-10 17:13:36;;fr;;;;;;;;;;;;;;;;;en
84760;12;19-MAR-10 10:51:54;;;;OtherProblem;;;;;;;;;;;;;;;en
639;8;24-MAR-10 09:59:28;;fr;;;;;;;;;;;;;;;;;en
90025;6;16-APR-10 14:55:50;;fr;;;;;;;;;;;;;;;;;en
40399;8;01-APR-10 14:12:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
15550;7;19-MAR-10 13:24:56;;fr;;;;;;;;;;;;;;;;;en
15550;8;15-APR-10 14:13:24;;fr;;;;;;;;;;;;;;;;;en
5767;8;15-APR-10 15:14:13;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
1007;12;12-APR-10 15:12:00;;unknown;;;;;;;;;;;;;;;;;en
65991;14;19-MAR-10 13:39:46;;;;OtherProblem;;;;;;;;;;;;;;;en
3456;8;20-APR-10 12:12:44;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
58240;6;19-APR-10 11:21:28;;fr;;;;;;;;;;;;;;;;;en
68193;8;20-APR-10 11:37:26;;;;OtherProblem;;;;;;;;;;;;;;;en
55088;7;01-APR-10 09:32:29;;TooFewText;;;;;;;;;;;;;;;;;en
55088;8;24-MAR-10 11:40:14;;TooFewText;;;;;;;;;;;;;;;;;en
13390;6;14-APR-10 13:40:24;;;;OtherProblem;;;;;;;;;;;;;;;en
13390;7;01-APR-10 10:21:08;;;;OtherProblem;;;;;;;;;;;;;;;en
23247;8;23-APR-10 11:14:56;;de;;;;;;;;;;;;;;;;;en
5319;8;19-MAR-10 13:44:48;;;;OtherProblem;;;;;;;;;;;;;;;en
55134;6;22-MAR-10 11:37:41;;;;OtherProblem;;;;;;;;;;;;;;;en
55134;7;31-MAR-10 10:02:29;;;;OtherProblem;;;;;;;;;;;;;;;en
55135;8;20-APR-10 11:08:56;;;;OtherProblem;;;;;;;;;;;;;;;en
59969;14;21-APR-10 15:38:11;;fr;;;;;;;;;;;;;;;;;en
70292;12;12-APR-10 12:36:32;;mixed;;;;;;;;;;;;;;;;;en
70292;13;17-MAR-10 15:55:45;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
97900;6;14-APR-10 13:53:44;;;;OtherProblem;;;;;;;;;;;;;;;en
70035;6;24-MAR-10 11:04:25;;fr;;;;;;;;;;;;;;;;;en
90850;12;01-APR-10 14:22:05;;;;OtherProblem;;;;;;;;;;;;;;;en
23086;7;01-APR-10 10:33:03;;unknown;;;;;;;;;;;;;;;;;en
7863;8;15-APR-10 12:33:59;;TooFewText;;;;;;;;;;;;;;;;;en
65075;13;18-MAR-10 14:38:30;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
82;8;06-APR-10 10:23:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
996;14;21-APR-10 14:23:56;;;;OtherProblem;;;;;;;;;;;;;;;en
996;6;21-APR-10 14:38:20;;;;OtherProblem;;;;;;;;;;;;;;;en
996;8;21-APR-10 10:54:46;;;;OtherProblem;;;;;;;;;;;;;;;en
17801;12;19-APR-10 11:15:34;;;;OtherProblem;;;;;;;;;;;;;;;en
17801;8;14-APR-10 13:53:32;;;;OtherProblem;;;;;;;;;;;;;;;en
29753;14;15-APR-10 13:38:35;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
29753;6;19-APR-10 11:13:51;;;;OtherProblem;;;;;;;;;;;;;;;en
29753;8;24-MAR-10 11:03:21;;;;OtherProblem;;;;;;;;;;;;;;;en
81634;8;09-APR-10 15:55:23;;unknown;;;;;;;;;;;;;;;;;en
23078;6;14-APR-10 13:59:19;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
95965;8;08-APR-10 16:54:41;;;;OtherProblem;;;;;;;;;;;;;;;en
28047;14;13-APR-10 14:34:06;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
71420;12;15-APR-10 09:36:39;;;;OtherProblem;;;;;;;;;;;;;;;en
75022;7;18-MAR-10 14:03:58;;;;OtherProblem;;;;;;;;;;;;;;;en
